salary,emp_no
40038,406733
63092,406734
47948,406735
70828,406736
40000,406737
45241,406738
60711,406739
54178,406740
42597,406741
40000,406742
40000,406743
45961,406744
98348,406745
51799,406746
121393,406747
67819,406748
74900,406749
40836,406750
52627,406751
85846,406752
52898,406753
40000,406754
47008,406755
44735,406756
54050,406757
47422,406758
55155,406759
40000,406760
40000,406761
40000,406762
42803,406763
53119,406764
72000,406765
44712,406766
40000,406767
41617,406768
40000,406769
65989,406770
60922,406771
80902,406772
45568,406773
40000,406774
40000,406775
47495,406776
71351,406777
41097,406778
63055,406779
51958,406780
47324,406781
80724,406782
42378,406783
40000,406784
77799,406785
45011,406786
68696,406787
56031,406788
42109,406789
61351,406790
42320,406791
40911,406792
47632,406793
57525,406794
40000,406795
78590,406796
49566,406797
40000,406798
61119,406799
56050,406800
40000,406801
54831,406802
47002,406803
40000,406804
40000,406805
46003,406806
65563,406807
73627,406808
77293,406809
54710,406810
48710,406811
56220,406812
63000,406813
44201,406814
57422,406815
41246,406816
75974,406817
54164,406818
45236,406819
40000,406820
40000,406821
44569,406822
44077,406823
91827,406824
40000,406825
63693,406826
48140,406827
41720,406828
44022,406829
45516,406830
40000,406831
52114,406832
65775,406833
77573,406834
88587,406835
46500,406836
57953,406837
40000,406838
45551,406839
43715,406840
61741,406841
48774,406842
40000,406843
67544,406844
43897,406845
40000,406846
65556,406847
59640,406848
40000,406849
40000,406850
56467,406851
40000,406852
46733,406853
57090,406854
40000,406855
40000,406856
40000,406857
58844,406858
58684,406859
43995,406860
55012,406861
40000,406862
56386,406863
54483,406864
40000,406865
40000,406866
44300,406867
77102,406868
63373,406869
47362,406870
64179,406871
40000,406872
47406,406873
85571,406874
40856,406875
54632,406876
40000,406877
40000,406878
40000,406879
41113,406880
40000,406881
72744,406882
43832,406883
49232,406884
43091,406885
58259,406886
56585,406887
40000,406888
62939,406889
91632,406890
77400,406891
40092,406892
40000,406893
61538,406894
40000,406895
40000,406896
41208,406897
50270,406898
40000,406899
40000,406900
40000,406901
66211,406902
40000,406903
40000,406904
40000,406905
55967,406906
40000,406907
72627,406908
40000,406909
46747,406910
52573,406911
40000,406912
40000,406913
40000,406914
40000,406915
54188,406916
40000,406917
40000,406918
46010,406919
49255,406920
62861,406921
67319,406922
60265,406923
54608,406924
57827,406925
67459,406926
58131,406927
40000,406928
59879,406929
57058,406930
40000,406931
48871,406932
40000,406933
40000,406934
50701,406935
40000,406936
55793,406937
40000,406938
52400,406939
40000,406940
50567,406941
49150,406942
72821,406943
50605,406944
71761,406945
69496,406946
57848,406947
40000,406948
40000,406949
66766,406950
40000,406951
52566,406952
43257,406953
40000,406954
40000,406955
53420,406956
45944,406957
70791,406958
82054,406959
40000,406960
45110,406961
87699,406962
53589,406963
47525,406964
72415,406965
41772,406966
40000,406967
49034,406968
45454,406969
46392,406970
40506,406971
40000,406972
54574,406973
48248,406974
47034,406975
68409,406976
57663,406977
43858,406978
72760,406979
40000,406980
40000,406981
77795,406982
76240,406983
40000,406984
87590,406985
54736,406986
40000,406987
42432,406988
40000,406989
40000,406990
46650,406991
72001,406992
41151,406993
49438,406994
63780,406995
68477,406996
47899,406997
63842,406998
45316,406999
40000,407000
40000,407001
62863,407002
40000,407003
53072,407004
62879,407005
62470,407006
51686,407007
78492,407008
66331,407009
73444,407010
40000,407011
55924,407012
40000,407013
40000,407014
40000,407015
46131,407016
41674,407017
53229,407018
76130,407019
40000,407020
69064,407021
40000,407022
88796,407023
40000,407024
58791,407025
42388,407026
49133,407027
56715,407028
40000,407029
68173,407030
40261,407031
54888,407032
79518,407033
72154,407034
68744,407035
56676,407036
51896,407037
55165,407038
40000,407039
40000,407040
40000,407041
47103,407042
54140,407043
46663,407044
51392,407045
62011,407046
59349,407047
40000,407048
57928,407049
50296,407050
40000,407051
61883,407052
50207,407053
68607,407054
68066,407055
68327,407056
41113,407057
40000,407058
57894,407059
43647,407060
40000,407061
40000,407062
50764,407063
71817,407064
52120,407065
51135,407066
46256,407067
67382,407068
74753,407069
70696,407070
78286,407071
40000,407072
53919,407073
62787,407074
40000,407075
63135,407076
49544,407077
84104,407078
40827,407079
55934,407080
47578,407081
40000,407082
59938,407083
42723,407084
70455,407085
74550,407086
40000,407087
41635,407088
64084,407089
40000,407090
67901,407091
60954,407092
88834,407093
84019,407094
40000,407095
52201,407096
75285,407097
77172,407098
65951,407099
47681,407100
40000,407101
66887,407102
40000,407103
76156,407104
69807,407105
79108,407106
40000,407107
49417,407108
50599,407109
53592,407110
84648,407111
49151,407112
40000,407113
80917,407114
98104,407115
62334,407116
60671,407117
44328,407118
60730,407119
82961,407120
40000,407121
40000,407122
53513,407123
87299,407124
95142,407125
44215,407126
40000,407127
73919,407128
40000,407129
48515,407130
40000,407131
40000,407132
57649,407133
40000,407134
70506,407135
48085,407136
86757,407137
55590,407138
40000,407139
53237,407140
40000,407141
55115,407142
40357,407143
40000,407144
40000,407145
40957,407146
52775,407147
59653,407148
58026,407149
40000,407150
40000,407151
55853,407152
40000,407153
93320,407154
44382,407155
40000,407156
40000,407157
48309,407158
40000,407159
55085,407160
40000,407161
75648,407162
40000,407163
40000,407164
77007,407165
80674,407166
43852,407167
44309,407168
56425,407169
40000,407170
63170,407171
45266,407172
60683,407173
40189,407174
44997,407175
40000,407176
56283,407177
40000,407178
40000,407179
51768,407180
67926,407181
58187,407182
40000,407183
40000,407184
40000,407185
75678,407186
67381,407187
42114,407188
60384,407189
40000,407190
59098,407191
40000,407192
54839,407193
40000,407194
43238,407195
46860,407196
84207,407197
40000,407198
56325,407199
40000,407200
40000,407201
63065,407202
48571,407203
40000,407204
40000,407205
40000,407206
54432,407207
44007,407208
40702,407209
40000,407210
41690,407211
53619,407212
72211,407213
40000,407214
79529,407215
99746,407216
40000,407217
43551,407218
61854,407219
40000,407220
40000,407221
40000,407222
40000,407223
62577,407224
63121,407225
65362,407226
48236,407227
52376,407228
40000,407229
40000,407230
67909,407231
52196,407232
40000,407233
40000,407234
40000,407235
40000,407236
40000,407237
43632,407238
40000,407239
78775,407240
97524,407241
46086,407242
47910,407243
43332,407244
40000,407245
74593,407246
45200,407247
77073,407248
59359,407249
40000,407250
40000,407251
63181,407252
53336,407253
40000,407254
51978,407255
48130,407256
64193,407257
53539,407258
42269,407259
58003,407260
61784,407261
46235,407262
69314,407263
62635,407264
50152,407265
40000,407266
40000,407267
75629,407268
40000,407269
42617,407270
77280,407271
40000,407272
43239,407273
55963,407274
58486,407275
51136,407276
99214,407277
40000,407278
66513,407279
40261,407280
49310,407281
57698,407282
59416,407283
55604,407284
40000,407285
40000,407286
58507,407287
85911,407288
40000,407289
62451,407290
54999,407291
68377,407292
68094,407293
52850,407294
58055,407295
40000,407296
40000,407297
94060,407298
40000,407299
40000,407300
40000,407301
40000,407302
80322,407303
53621,407304
49542,407305
40975,407306
40000,407307
40000,407308
74744,407309
40000,407310
40000,407311
50498,407312
40000,407313
57047,407314
41603,407315
42321,407316
40000,407317
40000,407318
57459,407319
43628,407320
40000,407321
64541,407322
40000,407323
40000,407324
40000,407325
40000,407326
83366,407327
40000,407328
48469,407329
63244,407330
45331,407331
72344,407332
52471,407333
43494,407334
58730,407335
79252,407336
42464,407337
50767,407338
40000,407339
78200,407340
43947,407341
40000,407342
40000,407343
44772,407344
77594,407345
40000,407346
73754,407347
74707,407348
69336,407349
51293,407350
68853,407351
68987,407352
56396,407353
102287,407354
40000,407355
75435,407356
40000,407357
44966,407358
40000,407359
47365,407360
40000,407361
40000,407362
40000,407363
40000,407364
55787,407365
40000,407366
59244,407367
85334,407368
44950,407369
59778,407370
79403,407371
50230,407372
40000,407373
57882,407374
41735,407375
61808,407376
40000,407377
46549,407378
40000,407379
53970,407380
68649,407381
44042,407382
50845,407383
40000,407384
66440,407385
40211,407386
68157,407387
67645,407388
40000,407389
40000,407390
40000,407391
40000,407392
53452,407393
40000,407394
40000,407395
40000,407396
40000,407397
53557,407398
50547,407399
53153,407400
54389,407401
40000,407402
40000,407403
49656,407404
40000,407405
102599,407406
40000,407407
47314,407408
92090,407409
44456,407410
67693,407411
44456,407412
46927,407413
69430,407414
58288,407415
54428,407416
40000,407417
57761,407418
70073,407419
54270,407420
40000,407421
57831,407422
40000,407423
50647,407424
47946,407425
40000,407426
65279,407427
40000,407428
40936,407429
40000,407430
42327,407431
40000,407432
42780,407433
58847,407434
40000,407435
40000,407436
40000,407437
56191,407438
40000,407439
74084,407440
40193,407441
40000,407442
40000,407443
58097,407444
47774,407445
40000,407446
40000,407447
40000,407448
40966,407449
50489,407450
40000,407451
47708,407452
40000,407453
53184,407454
40000,407455
104109,407456
57319,407457
89967,407458
45465,407459
89324,407460
40000,407461
41789,407462
50072,407463
54346,407464
83400,407465
40000,407466
69924,407467
86750,407468
55736,407469
54644,407470
40000,407471
42034,407472
54998,407473
40214,407474
40000,407475
67811,407476
40000,407477
40000,407478
73813,407479
54580,407480
47482,407481
61584,407482
40000,407483
40000,407484
49481,407485
66057,407486
40000,407487
40000,407488
44702,407489
40000,407490
46573,407491
40000,407492
44726,407493
85123,407494
40000,407495
40000,407496
40000,407497
40000,407498
52185,407499
47221,407500
40000,407501
40000,407502
40000,407503
77833,407504
40000,407505
40000,407506
40810,407507
64696,407508
40000,407509
46712,407510
60259,407511
63429,407512
40000,407513
40000,407514
40000,407515
72939,407516
40000,407517
40000,407518
40000,407519
48485,407520
40751,407521
53708,407522
40000,407523
40000,407524
40000,407525
40000,407526
49724,407527
47889,407528
52602,407529
40000,407530
58451,407531
54339,407532
40000,407533
82875,407534
45027,407535
49740,407536
69408,407537
75513,407538
40000,407539
40000,407540
53333,407541
46830,407542
40000,407543
51690,407544
45687,407545
57654,407546
45943,407547
40000,407548
48590,407549
44042,407550
40000,407551
40000,407552
40000,407553
47666,407554
40000,407555
46275,407556
70039,407557
46971,407558
40000,407559
61212,407560
56340,407561
83691,407562
40000,407563
71992,407564
67662,407565
45971,407566
67153,407567
40000,407568
45808,407569
40000,407570
56472,407571
40280,407572
99860,407573
40000,407574
40000,407575
71813,407576
40000,407577
58437,407578
46890,407579
40133,407580
49579,407581
65483,407582
44396,407583
49755,407584
62039,407585
63755,407586
53192,407587
46207,407588
60308,407589
42603,407590
53715,407591
40000,407592
40000,407593
93437,407594
65603,407595
62800,407596
52875,407597
78888,407598
53256,407599
84908,407600
82936,407601
75332,407602
40000,407603
46432,407604
69223,407605
40000,407606
48266,407607
40000,407608
41897,407609
63234,407610
56514,407611
40000,407612
62482,407613
40000,407614
40000,407615
46200,407616
55043,407617
40000,407618
65496,407619
40000,407620
83527,407621
40000,407622
40000,407623
41313,407624
73609,407625
63380,407626
93072,407627
81153,407628
40000,407629
40000,407630
65602,407631
48991,407632
40000,407633
69779,407634
40000,407635
81861,407636
40000,407637
40000,407638
40000,407639
40000,407640
54018,407641
41470,407642
56832,407643
40000,407644
40829,407645
62719,407646
45254,407647
45310,407648
82839,407649
40000,407650
64049,407651
40000,407652
86908,407653
62026,407654
40978,407655
40000,407656
59154,407657
40766,407658
40000,407659
43397,407660
45960,407661
40000,407662
64956,407663
80909,407664
59968,407665
43632,407666
53047,407667
89010,407668
42231,407669
48238,407670
57267,407671
65296,407672
50319,407673
57858,407674
40000,407675
54273,407676
40000,407677
101850,407678
68013,407679
40000,407680
45181,407681
51043,407682
44173,407683
69623,407684
40000,407685
63772,407686
40000,407687
46368,407688
51123,407689
40000,407690
40000,407691
43268,407692
40000,407693
42461,407694
44986,407695
40000,407696
40105,407697
40000,407698
40000,407699
64875,407700
83533,407701
57460,407702
40000,407703
40000,407704
40781,407705
50459,407706
40456,407707
57422,407708
64050,407709
40000,407710
49878,407711
40000,407712
47085,407713
43496,407714
74760,407715
58961,407716
40000,407717
45833,407718
51248,407719
56100,407720
53792,407721
40000,407722
64447,407723
40000,407724
40000,407725
48982,407726
57970,407727
64676,407728
55448,407729
60331,407730
40000,407731
89670,407732
40000,407733
40000,407734
40000,407735
81569,407736
61330,407737
40000,407738
68722,407739
40000,407740
40000,407741
40000,407742
56021,407743
40000,407744
45743,407745
41534,407746
40000,407747
40000,407748
63232,407749
40000,407750
64985,407751
71110,407752
47327,407753
73126,407754
40000,407755
47986,407756
44579,407757
56098,407758
46346,407759
44067,407760
55982,407761
57150,407762
54613,407763
40516,407764
40000,407765
67315,407766
49357,407767
40000,407768
40000,407769
51079,407770
47138,407771
40000,407772
42173,407773
62529,407774
40000,407775
40000,407776
45020,407777
40000,407778
52225,407779
40000,407780
46192,407781
40000,407782
40000,407783
56188,407784
68757,407785
42944,407786
73737,407787
47252,407788
59616,407789
67391,407790
48560,407791
40000,407792
40000,407793
40000,407794
63857,407795
50539,407796
40000,407797
47506,407798
40000,407799
40000,407800
40000,407801
40000,407802
53474,407803
87028,407804
47132,407805
40000,407806
41164,407807
59625,407808
44082,407809
73865,407810
40000,407811
47843,407812
46046,407813
71026,407814
41068,407815
40000,407816
68708,407817
61871,407818
41981,407819
40000,407820
67311,407821
62871,407822
57186,407823
64167,407824
50647,407825
56304,407826
90068,407827
55684,407828
40000,407829
40000,407830
61483,407831
64414,407832
42136,407833
40000,407834
54613,407835
40000,407836
47359,407837
58427,407838
40000,407839
55554,407840
40000,407841
40000,407842
74193,407843
40227,407844
40000,407845
40000,407846
74061,407847
40000,407848
75562,407849
40000,407850
40000,407851
40000,407852
47130,407853
43822,407854
40000,407855
74839,407856
44396,407857
54746,407858
79220,407859
62026,407860
64264,407861
